agg_id,treat,prop_score,fu_survey_year,hhinc_yrly_end,profits_yrly_end,rev_yrly_end,exp_yrly_end,hhexp_yrly_end,loan_size,prinpaid,interest_rate,repaytime,intpaid,penalty,paid_total,net_revenue,css_creditscorefinal,css_yearsataddress,own_house,sari,own_anybus,max_yearsinbusiness,css_regularworkers,css_traveltime,css_travelcost,css_stockvalue,css_assetvalue,css_noofbusiness,lower_window,app_year,hhsize,age,gender,education,married,savingsamt,hhinc_yrly_base,profits_yrly_base,rev_yrly_base,exp_yrly_base,hhexp_yrly_base,hhasset_yrly_base,revenue_fees,revenue_interest,log_hhinc,default_value,high_school,college,bank_profits_level,bank_profits_pp
205317,1,0.8434873949579832,2007,7500,7500,7500,0,12000,0,NA,NA,1,NA,NA,NA,0,60,15,1,1,1,7,4,15,15,200000,250000,1,0,2006,5,4,1,2,1,3000,19010.416666666668,114062.5,148281.25,34218.75,1125,19156.25,0,0,8.922791623969637,-0,1,0,0,0
206919,1,0.8434873949579832,2008,17766.75,17766.75,33750,15908.25,4500,0,NA,NA,1,NA,NA,NA,0,50,20,1,0,1,5,0,10,14,30000,10000,1,0,2007,4,39,0,1,1,0,7604.166666666667,45625,68437.5,22812.5,2250,218.75,0,0,9.785140295236646,-0,1,1,0,0
207621,1,0.8434873949579832,2007,111000,111000,102750,191585.25,5115,0,NA,NA,1,NA,NA,NA,0,57,1,1,0,0,5,0,3,0,50000,30,1,0,2006,5,31,1,2,1,7000,11406.25,68437.5,91250,22812.5,450,1156.25,0,0,11.6172944892629,-0,1,0,0,0
208093,0,0.8434873949579832,2008,3300,3300,26250,22950,12000,0,NA,NA,1,NA,NA,NA,0,56,21,0,0,0,3,1,10,14,10000,50000,1,0,2007,5,43,1,1,1,500,9505.208333333334,57031.25,102656.25,45625,7500,1493.75,0,0,8.101980731853192,-0,1,1,0,0
208151,0,0.546583850931677,2008,0,0,0,0,4500,0,NA,NA,1,NA,NA,NA,0,40,16,1,0,1,1,0,5,0,5000,1000,1,1,2007,5,42,1,2,1,0,3802.0833333333335,22812.5,41062.5,18250,2250,2000,0,0,0,-0,1,0,0,0
208208,0,0.8434873949579832,2007,11250,11250,72750,59250,7500,0,NA,NA,1,NA,NA,NA,0,50,21,1,0,1,12,13,30,72,500000,1000000,3,0,2006,2,56,1,1,0,0,76041.66666666667,456250,803000,346750,13800,3375,0,0,9.328212292571072,-0,1,1,0,0
208239,0,0.8434873949579832,2007,6000,6000,9750,17859,6750,0,NA,NA,1,NA,NA,NA,0,49,26,1,0,1,10,0,5,12,1500,50000,1,0,2006,1,26,1,1,0,1700,7604.166666666667,45625,63875,18250,750,4468.75,0,0,8.699681400989514,-0,1,1,0,0
208299,1,0.8434873949579832,2007,11250,11250,11250,10657.5,6750,625,9941.67,30,1,699.96,0,10641.63,40.101875000000064,54,8,0,0,0,7,0,2,0,20000,20000,1,0,2006,5,30,1,1,1,0,11406.25,68437.5,84406.25,15968.75,750,2406.25,-0,40.101875000000064,9.328212292571072,-0,1,1,-24.229513570336337,-0.09886033668292882
209392,0,0.8434873949579832,2008,9750,9750,32625,24825,6750,0,NA,NA,1,NA,NA,NA,0,57,27,1,0,1,15,0,10,14,10000,30000,1,0,2007,4,56,0,1,1,0,9505.208333333334,57031.25,91250,34218.75,2250,1562.5,0,0,9.18512512283512,-0,1,1,0,0
209874,1,0.8434873949579832,2007,6000,6000,45000,4875,6750,625,10000,30,1,758.29,62.59,10820.88,51.305000000000064,52,8,1,0,0,8,3,30,27,50000,50000,1,0,2006,3,44,1,2,1,0,19010.416666666668,114062.5,182500,68437.5,3000,2250,4.55842465753431,46.74657534246575,8.699681400989514,-0,1,0,-13.026388570336337,1.6936396633170716
210135,0,0.546583850931677,2007,3000,3000,3000,0,3000,0,NA,NA,1,NA,NA,NA,0,41,15,0,0,0,10,0,5,0,20000,10000,1,1,2006,3,51,1,3,0,0,9505.208333333334,57031.25,91250,34218.75,1500,575,0,0,8.006700845440367,-0,0,0,0,0
210139,0,0.8434873949579832,2007,7500,7500,15750,2793.75,6750,0,NA,NA,1,NA,NA,NA,0,52,49,1,0,0,22,0,1,0,6000,7000,1,0,2006,3,49,1,2,0,0,7604.166666666667,45625,50187.5,4562.5,83.25,8000,0,0,8.922791623969637,-0,1,0,0,0
210140,1,0.8434873949579832,2007,33750,33750,56250,41799,6750,375,5965,30,1,315,0,6280,17.5,48,8,1,0,1,24,0,1,0,2000,5000,1,0,2006,6,53,1,3,1,0,9505.208333333334,57031.25,91250,34218.75,375,5662.5,8.561643835616438,8.938356164383562,10.426765325491356,-0,0,0,-33.5813885703364,-23.928493670016277
210159,1,0.8434873949579832,2007,0,0,0,0,5812.5,937.5,14999,30,1,977.65,2357.37,18334.02,208.37625,53,23,1,1,1,5,0,30,28,20000,20000,1,0,2006,4,49,1,1,1,0,19010.416666666668,114062.5,159687.5,45625,1725,1937.5,138.25638698630124,70.11986301369872,0,-0,1,1,127.4823614296636,26.751639663317057
210162,0,0.8434873949579832,2007,10350,10350,19125,8775,12750,0,NA,NA,1,NA,NA,NA,0,60,27,1,0,0,5,0,3,0,10000,100000,1,0,2006,3,47,1,1,1,4420,15208.333333333334,91250,125468.75,34218.75,1500,12781.25,0,0,9.24483841238375,-0,1,1,0,0
210164,0,0.8434873949579832,2007,4500,4500,8250,3750,4650,0,NA,NA,1,NA,NA,NA,0,58,30,1,0,0,4,0,5,13,25000,50000,1,0,2006,7,45,1,1,1,0,19010.416666666668,114062.5,159687.5,45625,0,1675,0,0,8.412054873292933,-0,1,1,0,0
210171,0,0.8434873949579832,2007,3750,3750,15000,16500,2250,0,NA,NA,1,NA,NA,NA,0,54,30,1,0,0,1,2,15,13,0,500000,1,0,2006,1,54,1,2,0,200,7604.166666666667,45625,45625,0,2250,1375,0,0,8.229777750081887,-0,1,0,0,0
210179,1,0.8434873949579832,2007,4500,4500,3750,9727.5,7500,625,10000,30,1,758.29,0,10758.29,47.39312500000006,55,58,1,1,1,1,0,15,15,20000,25000,1,0,2006,3,58,1,3,1,38000,11406.25,68437.5,114062.5,45625,3750,22687.5,0.6465496575343082,46.74657534246575,8.412054873292933,-0,0,0,-16.938263570336346,1.0677396633170702
210181,0,0.546583850931677,2007,22500,22500,243000,16938,4500,0,NA,NA,1,NA,NA,NA,0,42,9,1,0,0,4,2,30,28,5000,60000,1,1,2006,2,49,1,2,0,0,19010.416666666668,114062.5,159687.5,45625,75,28218.75,0,0,10.021315031649332,-0,1,0,0,0
210185,1,0.8434873949579832,2007,1500,1500,77100,19432.5,7500,0,NA,NA,1,NA,NA,NA,0,46,3,0,1,0,2,0,5,0,100000,50000,1,0,2006,1,33,0,1,0,40000,15208.333333333334,91250,136875,45625,4500,9400,0,0,7.313886831633462,-0,1,1,0,0
210186,1,0.546583850931677,2007,4500,4500,1650,15765,2700,625,10000,30,1,699.96,0,10699.96,43.74749999999994,41,22,1,1,1,7,0,5,0,10000,30000,1,1,2006,2,54,1,2,0,0,9505.208333333334,57031.25,79843.75,22812.5,1350,2000,-0,43.74749999999994,8.412054873292933,-0,1,0,-20.583888570336455,0.48443966331705113
210187,0,0.8434873949579832,2007,0,0,15750,7725,6750,0,NA,NA,1,NA,NA,NA,0,52,33,1,1,1,6,0,15,15,20000,15000,1,0,2006,5,54,1,2,1,15000,7604.166666666667,45625,68437.5,22812.5,1125,1556.25,0,0,0,-0,1,0,0,0
210202,0,0.546583850931677,2007,0,0,0,0,4500,0,NA,NA,1,NA,NA,NA,0,44,39,1,1,1,3,0,10,15,20000,1000,1,1,2006,5,39,1,2,1,0,9505.208333333334,57031.25,102656.25,45625,600,531.25,0,0,0,-0,1,0,0,0
210204,1,0.8434873949579832,2007,4500,4500,9375,6082.5,3375,562.5,9000,30,1,682.5,24.34,9706.84,44.1775,53,27,1,1,1,10,0,5,0,10000,20000,1,0,2006,4,49,1,3,1,0,5703.125,34218.75,52468.75,18250,1125,1193.75,2.1055821917808117,42.07191780821919,8.412054873292933,-0,0,0,-16.84138857033639,-2.3413825589051633
210211,1,0.8434873949579832,2007,22500,22500,37500,39000,22500,562.5,9000,30,1,682.5,0,9682.5,42.65625,59,11,1,0,0,3,1,30,28,10000,80000,1,0,2006,3,52,1,1,1,2000,3802.0833333333335,22812.5,22812.5,0,8850,11968.75,0.5843321917808098,42.07191780821919,10.021315031649332,-0,1,1,-18.3626385703364,-2.6118270033496067
210217,1,0.8434873949579832,2007,750,750,6975,7875,9000,0,NA,NA,1,NA,NA,NA,0,56,15,1,1,1,4,0,10,15,30000,40000,1,0,2006,3,47,1,1,1,7000,3421.875,20531.25,31937.5,11406.25,2880,27187.5,0,0,6.621405651764134,-0,1,1,0,0
210227,0,0.8434873949579832,2007,18750,18750,35775,17025,3375,0,NA,NA,1,NA,NA,NA,0,46,25,1,1,1,1,0,30,30,5000,30000,1,0,2006,7,44,1,1,1,5000,11406.25,68437.5,125468.75,57031.25,1125,8281.25,0,0,9.839002363309719,-0,1,1,0,0
210228,1,0.546583850931677,2007,8250,8250,13500,13800,2625,312.5,4970.83,30,1,379.21,0,5350.04,21.8775,45,26,1,0,0,3,0,30,30,20000,10000,1,1,2006,4,53,1,1,1,1000,5703.125,34218.75,59312.5,25093.75,1500,3950,-0,21.8775,9.018089684104343,-0,1,1,-25.891388570336403,-32.63436033668293
210232,1,0.8434873949579832,2008,0,0,0,0,2250,0,NA,NA,1,NA,NA,NA,0,52,19,1,0,0,8,0,45,30,5000,3000,1,0,2006,6,48,1,2,1,3000,15208.333333333334,91250,159687.5,68437.5,1500,2375,0,0,0,-0,1,0,0,0
210233,1,0.8434873949579832,2007,3150,3150,37087.5,7912.5,2250,0,NA,NA,1,NA,NA,NA,0,47,6,0,0,0,6,0,45,30,10000,30000,1,0,2006,1,59,1,1,1,11000,5703.125,34218.75,61593.75,27375,1125,1500,0,0,8.055475141757274,-0,1,1,0,0
210235,1,0.8434873949579832,2007,15000,15000,26625,11625,6975,625,10000,30,1,758.29,3.2,10761.49,47.59312500000013,54,20,1,1,1,11,0,15,15,50000,30000,1,0,2006,6,41,1,1,1,1500,11406.25,68437.5,119765.625,51328.125,2250,6531.25,0.846549657534375,46.74657534246575,9.61587214452889,-0,1,1,-16.738263570336272,1.0997396633170808
210262,1,0.8434873949579832,2007,975,975,975,0,1875,312.5,5000,30,1,379.39,489.72,5869.11,54.319375000000065,50,6,1,1,1,6,0,30,30,20000,20000,1,0,2006,2,26,1,1,1,0,7223.958333333333,43343.75,77562.5,34218.75,0,10250,30.946087328767188,23.373287671232877,6.883462586413092,-0,1,1,6.550486429663664,-22.25296033668292
210264,0,0.8434873949579832,2007,0,0,0,0,2325,0,NA,NA,1,NA,NA,NA,0,57,12,1,1,1,12,0,15,15,7000,20000,1,0,2006,6,42,0,1,1,0,4562.5,27375,49046.875,21671.875,1125,2375,0,0,0,-0,1,1,0,0
210265,1,0.8434873949579832,2007,9000,9000,15000,26700,11250,625,10000,30,1,758.29,38.46,10796.75,49.796875,50,8,1,0,1,8,2,60,56,60000,20000,2,0,2006,2,38,0,1,1,0,20151.041666666668,120906.25,207137.5,86231.25,3750,905,3.0502996575342465,46.74657534246575,9.105090961257085,-0,1,1,-14.5345135703364,1.4523396633170584
210267,1,0.8434873949579832,2007,0,0,0,1357.5,2250,312.5,5000,30,1,379.21,0,5379.21,23.700625,51,26,1,1,1,8,0,10,12,5000,20000,1,0,2006,3,60,1,3,1,0,9505.208333333334,57031.25,102656.25,45625,1125,2000,0.32733732876712196,23.373287671232877,0,-0,0,0,-24.0682635703364,-32.050960336682934
210282,1,0.8434873949579832,2007,2250,2250,14850,13915.5,2250,312.5,5000,30,1,379.21,0,5379.21,23.700625,55,18,1,1,1,3,0,20,15,10000,5000,1,0,2006,3,36,1,2,1,0,7604.166666666667,45625,82125,36500,750,1625,0.32733732876712196,23.373287671232877,7.719129840906732,-0,1,0,-24.0682635703364,-32.050960336682934
210283,1,0.8434873949579832,2007,1875,1875,56250,48192,2250,312.5,5000,30,1,379.21,0,5379.21,23.700625,48,12,1,0,1,3,0,20,15,2000,5000,1,0,2006,5,41,1,1,1,0,9505.208333333334,57031.25,91250,34218.75,1875,1031.25,0.32733732876712196,23.373287671232877,7.53689712956617,-0,1,1,-24.0682635703364,-32.050960336682934
210290,1,0.546583850931677,2007,6000,6000,11100,5475,4500,562.5,9000,30,1,680.52,0,9680.52,42.5325,45,19,1,0,1,1,3,30,30,2000,30000,1,1,2006,1,25,0,1,0,5000,13307.291666666666,79843.75,125468.75,45625,1500,2812.5,0.4605821917808086,42.07191780821919,8.699681400989514,-0,1,1,-18.486388570336402,-2.633827003349605
210294,1,0.8434873949579832,2007,5250,5250,7762.5,2437.5,9750,312.5,5000,30,1,555.2,1929.38,7484.58,155.28625,48,43,1,0,1,2,0,20,20,2000,5000,1,0,2006,3,43,1,1,1,0,15208.333333333334,91250,148281.25,57031.25,750,312.5,131.91296232876712,23.373287671232877,8.566173813637858,-0,1,1,107.5173614296636,10.056439663317057
210301,1,0.8434873949579832,2007,42075,42075,67500,17925,12000,562.5,7959.09,30,1,740.84,3885.41,12585.34,224.08375,50,8,1,1,1,4,2,15,40,100000,20000,1,0,2006,5,39,1,1,1,0,19010.416666666668,114062.5,205312.5,91250,2250,28937.5,182.01183219178083,42.07191780821918,10.647232785859165,-0,1,1,163.0648614296636,29.64195077442817
210302,1,0.8434873949579832,2007,2475,2475,3750,4945.5,3750,625,10000,30,1,758.29,0,10758.29,47.39312500000006,49,8,1,0,1,8,0,30,40,8000,5000,1,0,2006,3,37,0,1,1,500,15208.333333333334,91250,164250,73000,1500,1850,0.6465496575343082,46.74657534246575,7.814399633804487,-0,1,1,-16.938263570336346,1.0677396633170702
210305,1,0.8434873949579832,2007,0,0,0,0,11250,937.5,15000,30,1,1137.5,0,16137.5,71.09375,54,40,1,0,1,7,0,5,15,200000,50000,1,0,2006,2,40,1,1,1,0,26614.583333333332,159687.5,255500,95812.5,2250,4062.5,0.9738869863012525,70.11986301369875,0,-0,1,1,-9.8001385703364,12.108172996650392
210316,1,0.8434873949579832,2007,11250,11250,18000,28425,9000,625,10000,30,1,758.29,185.01,10943.3,58.95625000000006,53,15,1,0,0,4,3,5,0,0,100000,1,0,2006,5,34,1,2,1,0,15208.333333333334,91250,136875,45625,1500,3500,12.209674657534308,46.74657534246575,9.328212292571072,-0,1,0,-5.375138570336333,2.917839663317068
210320,1,0.8434873949579832,2007,7500,7500,7500,0,9000,625,9999,30,1,423.47,511.09,10933.56,58.3475,53,34,1,1,1,8,0,10,25,20000,5000,1,0,2006,4,33,1,1,1,0,15208.333333333334,91250,159687.5,68437.5,1125,1562.5,11.600924657534243,46.74657534246575,8.922791623969637,-0,1,1,-5.983888570336404,2.8204396633170603
210323,1,0.8434873949579832,2007,10875,10875,10875,0,0,625,10000,30,1,933.28,0,10933.28,58.33000000000006,58,13,1,1,0,3,0,45,45,50000,10000,1,0,2006,2,58,1,2,1,2000,15208.333333333334,91250,164250,73000,1725,9812.5,11.58342465753431,46.74657534246575,9.294313805752362,-0,1,0,-6.001388570336331,2.817639663317067
210330,0,0.8434873949579832,2007,4500,4500,45000,26175,6750,0,NA,NA,1,NA,NA,NA,0,48,18,1,0,1,18,3,30,28,5000,10000,1,0,2006,8,54,1,2,1,0,19010.416666666668,114062.5,182500,68437.5,1125,30500,0,0,8.412054873292933,-0,1,0,0,0
210339,1,0.8434873949579832,2007,7500,7500,26250,41100,11250,0,NA,NA,1,NA,NA,NA,0,57,3,0,0,0,3,3,30,28,0,350000,1,0,2006,3,45,0,1,1,10000,15208.333333333334,91250,91250,0,3750,7087.5,0,0,8.922791623969637,-0,1,1,0,0
210350,1,0.8434873949579832,2007,0,0,0,0,2325,625,10000,30,1,1385.38,2606.53,13991.91,249.494375,53,3,0,1,0,1,0,10,15,50000,20000,1,0,2006,3,35,1,1,1,0,22812.5,136875,246375,109500,11250,4156.25,202.74779965753424,46.746575342465746,0,-0,1,1,185.1629864296636,33.403939663317054
210354,1,0.8434873949579832,2007,0,0,0,8250,3375,562.5,9000,30,1,682.5,34.62,9717.12,44.820000000000064,48,6,0,0,0,10,3,30,30,1000,100000,1,0,2006,4,42,1,1,0,0,3802.0833333333335,22812.5,25093.75,2281.25,2250,2000,2.748082191780874,42.07191780821919,0,-0,1,1,-16.19888857033635,-2.227160336682932
210356,0,0.8434873949579832,2008,12510,12510,90000,77490,6750,0,NA,NA,1,NA,NA,NA,0,52,18,1,0,0,18,3,30,28,10000,5000,1,0,2006,7,54,0,2,1,0,19010.416666666668,114062.5,182500,68437.5,2250,1581.25,0,0,9.4343635363174,-0,1,0,0,0
210357,1,0.8434873949579832,2007,9000,9000,12375,3375,2625,1187.5,19000,30,1,1440.79,73.08,20513.87,94.616875,50,8,1,1,1,5,1,30,18,30000,20000,1,0,2006,3,43,1,1,1,0,45625,273750,492750,219000,4875,2625,5.798381849314993,88.818493150685,9.105090961257085,-0,1,1,0.4729864296635924,17.1409975580539
210365,1,0.8434873949579832,2007,2250,2250,2250,0,11250,625,10000,30,1,1028.01,369.58,11397.59,87.349375,47,23,1,0,1,4,0,30,27,1000,190000,1,0,2006,5,48,1,1,1,0,15208.333333333334,91250,146000,54750,3000,2875,40.60279965753424,46.74657534246575,7.719129840906732,-0,1,1,23.01798642966361,7.46073966331706
210368,1,0.8434873949579832,2007,7500,7500,9750,2250,9750,0,NA,NA,1,NA,NA,NA,0,54,22,1,0,0,3,0,35,30,5000,5000,1,0,2006,3,50,1,1,1,0,19010.416666666668,114062.5,182500,68437.5,4500,9062.5,0,0,8.922791623969637,-0,1,1,0,0
210369,1,0.8434873949579832,2007,10125,10125,27750,17212.5,2250,625,10000,30,1,758.29,38.46,10796.75,49.796875,56,25,1,0,0,15,1,30,28,10000,30000,1,0,2006,4,52,1,2,1,0,15208.333333333334,91250,146000,54750,1500,2937.5,3.0502996575342465,46.74657534246575,9.222861652529854,-0,1,0,-14.5345135703364,1.4523396633170584
210372,0,0.8434873949579832,2007,7125,7125,7125,0,9000,0,NA,NA,1,NA,NA,NA,0,59,41,1,0,0,4,2,30,28,5000,50000,1,0,2006,3,43,1,2,1,0,9505.208333333334,57031.25,79843.75,22812.5,2250,3375,0,0,8.871505346165781,-0,1,0,0,0
210374,0,0.8434873949579832,2007,603.75,603.75,2250,1646.25,5812.5,0,NA,NA,1,NA,NA,NA,0,51,14,1,0,1,6,0,15,27,10000,5000,1,0,2006,5,44,1,1,1,0,11406.25,68437.5,109500,41062.5,1500,2031.25,0,0,6.404815149490137,-0,1,1,0,0
210376,0,0.546583850931677,2007,9750,9750,13500,1732.5,6750,0,NA,NA,1,NA,NA,NA,0,32,28,1,1,1,3,0,30,50,10000,2000,1,1,2006,4,54,1,1,0,0,7604.166666666667,45625,73000,27375,1125,1375,0,0,9.18512512283512,-0,1,1,0,0
210377,1,0.8434873949579832,2007,7770,7770,11250,3480,675,312.5,5000,30,1,409.21,430.99,5840.2,52.5125,49,20,1,0,1,7,0,35,43,5000,5000,1,0,2006,3,53,1,2,1,0,11406.25,68437.5,109500,41062.5,2250,750,29.139212328767126,23.373287671232877,8.958154135209242,-0,1,0,4.743611429663588,-22.831160336682945
210383,1,0.8434873949579832,2007,2250,2250,5250,11625,6750,937.5,15000,30,1,1137.5,57.69,16195.19,74.699375,59,1,1,0,1,3,2,30,30,100000,100000,1,0,2006,2,39,1,1,1,0,38020.833333333336,228125,410625,182500,3000,5000,4.579511986301256,70.11986301369875,7.719129840906732,-0,1,1,-6.194513570336397,12.492772996650391
210384,0,0.8434873949579832,2007,11250,11250,67500,47070,2250,0,NA,NA,1,NA,NA,NA,0,52,30,1,0,1,15,0,30,29,10000,5000,1,0,2006,2,43,1,2,1,0,7604.166666666667,45625,73000,27375,2250,1187.5,0,0,9.328212292571072,-0,1,0,0,0
210385,1,0.8434873949579832,2007,8175,8175,9000,825,9000,312.5,5000,30,1,420.23,511.88,5932.11,58.256875,54,18,1,0,1,6,0,30,30,5000,2000,1,0,2006,5,50,1,2,1,0,11406.25,68437.5,109500,41062.5,2250,2375,34.88358732876712,23.37328767123288,9.008958312443486,-0,1,0,10.487986429663607,-20.992960336682938
210403,1,0.8434873949579832,2007,34500,34500,46500,12000,12000,937.5,15000,30,1,1050,176.11,16226.11,76.631875,57,6,1,0,1,6,2,30,28,10000,5000,1,0,2006,3,43,0,1,1,0,26614.583333333332,159687.5,255500,95812.5,2250,3500,6.512011986301246,70.11986301369875,10.448743588106625,-0,1,1,-4.262013570336421,12.698906329983725
210404,1,0.8434873949579832,2007,22500,22500,63000,368025,6750,875,14000,30,1,1061.71,53.85,15115.56,69.7225,56,9,1,0,1,9,2,45,27,100000,50000,1,0,2006,4,28,1,1,1,0,95052.08333333333,570312.5,1026562.5,456250,3750,4975,4.277294520548125,65.44520547945187,10.021315031649332,-0,1,1,-7.858888570336404,10.915982520459917
210414,0,0.8434873949579832,2007,4125,4125,281689.5,277405.5,7875,0,NA,NA,1,NA,NA,NA,0,47,1,0,0,0,4,0,20,13,50000,2000,1,0,2006,8,45,1,2,1,0,38020.833333333336,228125,399218.75,171093.75,3750,4625,0,0,8.325063693631197,-0,1,0,0,0
210418,1,0.8434873949579832,2007,3750,3750,3750,0,11250,625,10000,30,1,816.62,38.46,10855.08,53.4425,51,14,1,1,1,2,0,40,40,20000,5000,1,0,2006,4,42,1,1,1,0,15208.333333333334,91250,164250,73000,2250,1756.25,6.695924657534249,46.74657534246575,8.229777750081887,-0,1,1,-10.888888570336405,2.035639663317056
210419,1,0.8434873949579832,2008,24150,24150,37500,13350,6000,562.5,9000,30,1,735,0,9735,45.9375,49,24,1,1,1,3,0,30,40,20000,1000,1,0,2007,5,47,1,1,1,0,9505.208333333334,57031.25,102656.25,45625,2250,2468.75,3.86558219178081,42.07191780821919,10.092081066090932,-0,1,1,-15.0813885703364,-2.028493670016271
210424,0,0.546583850931677,2007,7500,7500,33750,28545,6750,0,NA,NA,1,NA,NA,NA,0,45,4,0,0,0,4,0,20,27,15000,5000,1,1,2006,4,41,1,1,1,0,13307.291666666666,79843.75,127750,47906.25,1125,1331.25,0,0,8.922791623969637,-0,1,1,0,0
210425,1,0.8434873949579832,2007,0,0,2211.75,3718.5,9000,625,10000,30,1,816.62,79.94,10896.56,56.03500000000006,48,38,1,1,1,4,0,20,27,10000,1000,1,0,2006,6,46,1,2,1,0,9505.208333333334,57031.25,102656.25,45625,1500,2906.25,9.288424657534307,46.74657534246575,0,-0,1,0,-8.296388570336347,2.4504396633170664
210427,1,0.546583850931677,2007,6750,6750,13500,5212.5,2250,562.5,9000,30,1,735,196.61,9931.61,58.225625000000065,38,4,0,0,0,4,0,20,27,1000,50000,1,1,2006,4,56,1,2,0,0,11406.25,68437.5,102656.25,34218.75,3000,625,16.153707191780875,42.07191780821919,8.81744592104187,-0,1,0,-2.793263570336336,0.15606188553929456
210428,0,0.546583850931677,2007,7500,7500,7500,1500,5250,0,NA,NA,1,NA,NA,NA,0,43,26,1,0,1,5,0,15,35,50000,1000,1,1,2006,1,29,1,1,0,0,5703.125,34218.75,47244.6875,13025.9375,1875,47125,0,0,8.922791623969637,-0,1,1,0,0
210429,1,0.546583850931677,2007,20850,20850,139500,118650,6562.5,0,NA,NA,1,NA,NA,NA,0,41,21,1,1,1,10,0,20,42,10000,2000,1,1,2006,6,41,1,2,1,0,5703.125,34218.75,61593.75,27375,2250,3406.25,0,0,9.94515718770752,-0,1,0,0,0
210432,1,0.8434873949579832,2007,1312.5,1312.5,6750,5437.5,4500,0,NA,NA,1,NA,NA,NA,0,54,3,1,0,1,2,0,30,27,20000,5000,1,0,2006,3,28,1,1,1,0,30416.666666666668,182500,273750,91250,750,3281.25,0,0,7.180450609125595,-0,1,1,0,0
210433,1,0.8434873949579832,2008,0,0,0,0,4500,625,10000,30,1,1963.94,2186.1,14150.04,259.3775,47,30,1,0,1,1,0,3,0,20000,5000,1,0,2006,3,30,0,1,1,0,9505.208333333334,57031.25,95812.5,38781.25,1125,2912.5,212.63092465753425,46.746575342465746,0,-0,1,1,195.0461114296636,34.98523966331706
210436,1,0.8434873949579832,2007,8850,8850,27900,19050,4650,562.5,9000,30,1,682.5,0,9682.5,42.65625,52,15,1,0,1,7,0,30,29,10000,2000,1,0,2006,2,48,1,2,1,0,7604.166666666667,45625,73000,27375,2250,2375,0.5843321917808098,42.07191780821919,9.088285725968877,-0,1,0,-18.3626385703364,-2.6118270033496067
210437,1,0.8434873949579832,2007,6525,6525,13950,7425,6975,0,NA,NA,1,NA,NA,NA,0,49,4,0,0,0,10,1,15,30,50000,50000,1,0,2006,6,45,0,1,0,0,3041.6666666666665,18250,20531.25,2281.25,3750,5250,0,0,8.783549477153265,-0,1,1,0,0
210446,1,0.8434873949579832,2007,0,0,0,0,4500,500,8000,30,1,606.71,2136.82,10743.53,171.470625,50,16,1,0,1,10,0,40,55,10000,5000,1,0,2006,3,42,1,2,1,0,11406.25,68437.5,109500,41062.5,2250,8562.5,134.0733647260274,37.39726027397262,0,-0,1,0,113.76423642966361,19.49896466331706
210452,1,0.8434873949579832,2007,0,0,0,0,9750,625,10000,30,1,758.29,170.51,10928.8,58.05000000000006,54,30,1,1,1,2,0,15,26,10000,45000,1,0,2006,3,54,1,1,1,0,7604.166666666667,45625,82125,36500,3000,2687.5,11.303424657534308,46.74657534246575,0,-0,1,1,-6.281388570336333,2.772839663317068
210453,1,0.8434873949579832,2007,7500,7500,7500,0,12000,625,10000,30,1,762.83,419.67,11182.5,73.90625,57,4,0,0,0,5,0,30,42,1000,20000,1,0,2006,3,30,1,1,1,0,9505.208333333334,57031.25,85546.875,28515.625,3750,5000,27.159674657534246,46.74657534246575,8.922791623969637,-0,1,1,9.5748614296636,5.309839663317057
210457,1,0.8434873949579832,2007,9750,9750,9750,450,3375,312.5,5000,30,1,379.21,599.56,5978.77,61.173125,54,34,1,1,1,6,0,15,26,10000,1500,1,0,2006,2,57,1,2,1,0,5703.125,34218.75,61593.75,27375,1500,2437.5,37.799837328767126,23.373287671232877,9.18512512283512,-0,1,0,13.404236429663598,-20.059760336682945
210458,1,0.8434873949579832,2007,31500,31500,31500,0,11250,625,10000,30,1,758.29,0,10758.29,47.39312500000006,52,7,1,1,1,3,0,20,29,15000,2000,1,0,2006,3,44,1,1,1,0,11406.25,68437.5,123187.5,54750,3000,2906.25,0.6465496575343082,46.74657534246575,10.357774570341576,-0,1,1,-16.938263570336346,1.0677396633170702
210459,1,0.8434873949579832,2007,3750,3750,6375,2625,6900,625,10000,30,1,758.29,0,10758.29,47.39312500000006,56,11,1,1,1,3,0,20,15,10000,2000,1,0,2006,2,39,1,1,1,0,7604.166666666667,45625,82125,36500,3000,2812.5,0.6465496575343082,46.74657534246575,8.229777750081887,-0,1,1,-16.938263570336346,1.0677396633170702
210461,0,0.546583850931677,2007,4125,4125,11250,7125,7500,0,NA,NA,1,NA,NA,NA,0,42,4,1,0,1,10,0,30,40,10000,1000,1,1,2006,4,49,1,2,1,0,30416.666666666668,182500,292000,109500,3750,8250,0,0,8.325063693631197,-0,1,0,0,0
210463,0,0.8434873949579832,2007,0,0,0,95625,5812.5,0,NA,NA,1,NA,NA,NA,0,55,9,0,0,0,9,2,72,72,30000,10000,2,0,2006,7,44,1,1,1,0,45625,273750,483625,209875,3000,2375,0,0,0,-0,1,1,0,0
210482,1,0.8434873949579832,2007,3000,3000,5250,2325,11250,625,10000,30,1,758.29,0,10758.29,47.39312500000006,59,6,1,0,0,6,0,10,27,50000,5000,1,0,2006,5,44,1,1,1,0,11406.25,68437.5,109500,41062.5,2250,3187.5,0.6465496575343082,46.74657534246575,8.006700845440367,-0,1,1,-16.938263570336346,1.0677396633170702
